khach_cmt,rating,shop_phan_hoi
chất lượng sản phầm phù hợp với giá tiền hơi trật so với size thông thường nên chọn size nên tăng lên 1 size,4,nan
mình đặt màu đen nhưng shop lại giao màu trắng mùi giày hơi kinh nhưng nhìn chung với giá này thì khá hài lòng,4,nan
đặt mua màu đen mà khi nhận hang lại là màu trắng nhưng đc cái là sp cũng ok,4,nan
giày ok,4,nan
"sản phẩm chất lượng tốt nên mua nha mọi người,.",4,nan
"giày cũng ok, thiết kế đẹp nhưng nhìn đường may thì ko chắc chắn lắm, chất lượng cũng ko cao nhưng phù hợp với giá tiền, shop cũng ko thân thiện lắm nên 4 sao",4,nan
đóng gói sơ sài ko kĩ càng hộp đựng bé làm giày móp méo,4,nan
giao hàng nhanh. hàng cũng ok. nhưng hàng bị mốp méo . dư chỉ . giống mẫu . mn nên ủng hộ shop,4,nan
giày đẹp nhưng giao sai màu giày 5*,4,nan
giày cũng ổn mà mũi bị bẹp lót bị bong vải. ,4,nan
sản phẩm đóng gói kém hàng ok,4,nan
"giày khá đẹp nha ae, bề ngoài cực kì oke, nhưng đi nó hơi cứng với hơi nặng ( khác biệt hoàn toàn với mấy cái giày đắt tiền) nch là tầm tiền vậy là đc rồi, ",4,nan
"mik khuyên shop nên kím hộp to hơn để đựng giày, hộp qá bé pải ép đôi giày. như vậy dể hư from giày. do mik mua của nhìu shop khác ở hn vận chuyển hcm mà họ cho hộp giày rồi đóng gói rất ok, không hề đè giày để gói vào hộp như shop.",4,nan
giao hàng hơi lâu,4,nan
"đáng nhẽ là 5*, nhưng vì đóng hàng bất cẩn làm móp méo hết giày nên tôi để 4*, shop chú ý cẩn thận hơn vì giày đẹp giá ok, k nên để những cái nhỏ nhặt này làm mất khách, cảm ơn.",4,nan
"hàng đẹp nhưng mà shop giao hàng bị lỗi, chưa chú trọng dự uy tín",4,nan
giày chuẩn mà bị rách như chuột gặm ,4,nan
"giày đẹp giống hình nhưng giao sai màu, mình đặt màu trắng mà giao màu đen. thất vọng ghê. mua giùm anh họ mà giao sai màu, giờ mà đổi hàng thì tốn thời gian. ",4,nan
giày nam khá là oki mà giày nữ thì giao sai màu ,4,nan
"sản phẩm đẹp, như hình nhưng phần dây nhìn hơi kém, nói chung ổn trong tầm giá",4,nan
"giày đẹp, nhưng tại sao đặt kèm bình tẩy xịt giày mà không có nhưng cũng tính tiền bình xịt luôn là sao ?",4,nan
giao hàng nhanh. sản phẩm chất lượng như shop giới thiệu. khuyết điểm nhỏ là đóng gói hơi sơ sài. 4 sao uy tín cho shop.,4,nan
cx đc ko tốt mấy,4,nan
hàng đẹp nhưng đặt trắng gửi đen cho 4 sao,4,nan
"giao hàng nhanh, sản phẩm thì tiền nào của đó tạm chấp nhận ",4,nan
so đúng hình nhưng giao hàng hơi lâu,4,nan
mũi rày bị tuột chỉ ,4,nan
giao hàng rất lâu tuy là mình ở hà nội nhưng đc cái hàng ổn so với giá tiền,4,nan
"hàng đẹp ,ok",4,nan
để đây và ko ns gì,4,nan
giày đẹp nhưng size 39 mà rộng lắm luôn 😭 mua 2 đôi đều size 39 nhưng đôi này rộng,4,nan
đẹp nhưng hơi có vấn đề hợp vs mấn nỳ:),4,nan
sp ok đóng gói ko chắc chắn cho lắm cho sohop 4* vì ko đóng gói kĩ ,4,nan
"em chân 22,5 cm đi 39 đc nhá shop :v cái bảng quy đổi kia là của hàng au hoặc nổi thôi giày trắng hơn là 5* nha",4,nan
hàng ổn nếu mua thì các bạn nên chọn dư 1 size để mang tất vào là vừa,4,nan
mua đôi trắng shop lại gửi đôi đen 😑,4,nan
mũi giày hơi bị móp. hàng giao đúng mẫu và rất nhanh 👍,4,nan
giày đẹp nhưng gửi nhầm màu mình đặt màu đen gửi màu trắng ,4,nan
sản phẩm giao về ổn k có phản quang + giao nhầm màu nhưg không sao,4,nan
đóng gói hàng hơi móp méo nhưng giày đẹp ăn mong shop gói hàng đẹp hơn,4,nan
shop giao sai màu nhưng chất lượng tạm được -1*,4,nan
"đóng gói hơi sơ sài , sợ bị mất form giày",4,nan
đẹp,4,nan
"đẹp, hợp giá tiền. một số chỗ bị bục chỉ(ít)",4,nan
"hộp đựng giầy bị ướt móp méo, đầu mũi giày bị móp",4,nan
khá ổn,4,nan
"đặt màu trắng nhưng lại giao màu đen, nhưng thôi",4,nan
giày ok nhưng shop giao nhầm màu,4,nan
"shop giao sai màu, chất lượng tạm ổn",4,nan
đặt size 40 shop giao cho size 41,4,nan
hàng giống mẫu. rất ok ạ,4,nan
giày rất đẹp nhưng khâu đóng gói hơi sơ sài ,4,nan
sp oke trong tầm giá,4,nan
hàng chất lượng,4,nan
"cũng ok, ổn nhá shop =)",4,nan
shop giao sai màu 😢mong là sẽ đổi lại đc ạ,4,nan
sai màu ,4,nan
khá đẹp trong tầm giá.,4,nan
được,4,nan
giầy hơi móp 1 bên ở mũi giầy.,4,nan
ok lắm,4,nan
đóng gói k đẹp,4,nan
đóng gói hơi bị méo. nhưng không sao ❤,4,nan
giao hàng hơi lâu,4,nan
hơi khác so với hình,4,nan
hàng đẹp y như tóm lại uy tín ,4,nan
khá ổn,4,nan
đường chỉ may còn hơi lệch chút ,4,nan
nên mua nha mọi người ,4,nan
ổn ,4,nan
shop đóng gói hơi đơn giản còn lại ok,4,nan
đống gói sản phẩm ko tốt lắm chất lượng thì đc ,4,nan
"đã là đc hàng, đẹp y như trong hình ạ, !",4,nan
ko ưng lắm nhưng bỏ ra 100k cũng ok=),4,nan
ổn,4,nan
ok chất lượng khá ổn 98% giống ảnh ,4,nan
giày đúng mẫu đẹp nha ae ,4,nan
"tạm ổn, đúng giá tiền",4,nan
không có phản quang,4,nan
sai màu giày nha,4,nan
tốt,4,nan
ok,4,nan
"hàng tạm ổn 🌻nguồn: nỗi buồn màu xanh lá (ra xu nguyễn) ❤️cậu biết không. trước đây mình từng nghĩ: chỉ cần trong lòng có tình yêu, đi hướng nào cũng không sợ lạc lối. sau này mới dần dần nhận ra: tình yêu trong đời sống này thực quá đỗi nhỏ bé. như một con kiến mới ló mặt ra khỏi tổ đã bị núi đ",4,nan
đóng gói ổn. có nhét giấy bên trong để giữ form. cái form mang lên chân nhìn hơi kì nhưng vẫn đáng mua nha. đc cái rất đúng size. giá rẻ,4,nan
"giày khá đẹp, với tầm giá 100k thì rất xứng đáng đồng tiền, có điều đế giày ko giống trong hình mà shop chụp. cho 4 sao",4,nan
giày rẻ nên chất liệu khá kém. làm cũng nhiều lỗi. ngoài ra đế giày khác hoàn toàn với hình quảng cáo nên khá thất vọng. form size 40 nhưng chật như form 39 vậy. nếu mua nên tăng size,4,nan
nói chung là tiền nào của nấy. mua cho bố đi làm hy vọng ko bong đế.,4,nan
đã khá nhiều bàn đánh giá là bị trật. cũng đã dự trù lấy hơn một cỡ mà vẫn bị trật. được cái giày êm mềm. ko biết có được lâu ko. đợi hơi lâu vì lũ miền trung. ,4,nan
"nhìn chung phần đóng gói quá sơ sài chỉ bao bằng bọc nilon ở ngoài, còn về phần chất lượng thì 89k là ok r, giày nhẹ, êm, mà size quá nhỏ, may là đọc review nên chọn size cũng khá vừa, bt mang có 37,38 giờ đặt 39 luôn 😯",4,nan
"giày nhìn chung với giá này thì không đòi hỏi gì thêm ,giao hàng tương đối ",4,nan
"giày tạm ổn, giá sao chất lượng đấy, giao hàng nhanh, không có hộp :(",4,nan
"giày rẻ, đẹp, tốt so với giá tuy nhiên ko giống với hình lắm, mà đi cx ko đc êm chân nên cho 4 sao thôi giao hàng nhanh, shop nhiệt tình",4,nan
giày đẹp nhưng form hơi nhỏ. mũi chân thì thoải mái nhưng trên mu bàn chân thì phải nới dây tối đa. ,4,nan
đặt size 36 đi chân 20cm đó. rộng các bạn à. ,4,nan
đẹp lắm vừa chân nhé shop lần sau sẻ uổng hộ,4,nan
"giày phù hợp với giá tiền, giao hàng nhanh, chất lượng sp tạm đuosj",4,nan
đặt màu xám xanh giao màu xám đen. không giống mẫu cũng ko giống màu. thất vọng quá. nếu hết hàng thì shop phải báo chứ giao khác vậy mắc công đổi trả lắm. mua hàng shope bị vậy hoài luôn. đổi trả thì chịu ship đi ship về mất tiền ngu. chán lắm,4,nan
"trừ 1* vì phần đế hoàn toàn ko giống hình shop đăng. mua vì thích cái để nhưng khi nhận hàng lại thành đế này. khá thất vọng. ngoài ra mặt giày giống hình, chất liệu ổn, form cứng cáp, giày siêu nhẹ. thời gian giao hàng cực nhanh. đặt hôm qua, hôm nay đã nhận đc. ",4,nan
"tiền nào của nấy, tạm được. đề nghị shop coa thẩm mỹ xíu, giày trắng mà cho lót đen",4,nan
"hàng giống hình.đẹp.nhưng miếng lót màu đen sẽ đẹp hơn.mua 2 đôi, size 36 và 38 nhưng đều rộng hơn ",4,nan
hàng thì giống y hình 100% đó. giao hàng cũng cực nhanh. nhưng vs giá này k dám nói là giày tốt đc. cầm hộp giày mà k bít trong là giày lun á. n nhẹ tênh. mở ra đôi giày k bít làm bằng j nữa. nó xốp xốp s s á. nói chung chắc mang ít pữa. ,4,nan
"giày nhìn khá đẹp, tốt nhưng sao bình thường t mang size 42 mà đặt 43 vẫn thấy hơi chật, hơi bí chân, chắc do form chật. đế xịn, rất dày, cao dc thêm 5cm, nói chung giá rẻ cũng ko đòi hỏi dc nhiều mà lần này giày không giống trong ảnh lắm, form mỏng hơn trong ảnh nhiều ",4,nan
"mũi giày bên phải bị trầy 1 đường nhỏ, mình cỡ chân 40 41 mà đặt size 41 vẫn cảm thấy hơi chật @ khuyên m.n mua thì mua size lớn hơn chân mình 1 2 size là vừa, mang đi chơi hay tập thể dục ok",4,nan
chất liệu sản phẩm ok! giao hàng nhanh! cer mà mk ko hiểu lót dày có chữ nike mà bên ngoài lại có chữ adidas.?! hơi thắc mắc ạ.?!,4,nan
"hàng đúng như hình, mang êm nhẹ, nhưng keo dán đế giầy không dính sát. nói ra thì tiền nào của đó. chấm shop 4 *",4,nan
"chất lượng sản phẩm chưa đi nên chưa biêtz, đóng gói đẹp, giao hàng nhanh tận tình ",4,nan
hơi buồn là k có hộp lại chưa xỏ dây chán nhỉ tại hơi dốt việc xỏ dây,4,nan
miếng nót đế hơi to với. tưởng loại xọc bạc . hoá ra lại là sọc trắng à,4,nan
"chấp nhận được với mức giá , sản phẩm chưa hoàn thiện lắm ",4,nan
mua để sáng chạy bộ nên ok. bị nhỏ nửa size. ae size chân chuẩn thì order lên 1 size nhé.,4,nan
sản phẩm chất lượng nhưng đặt màu đen thì shop lại giao màu trắng :),4,nan
"thích, ngon bổ rẻ săn sale quá hời, đáng đồng tiền với giá.",4,nan
"mẫu mã giầy đẹp, đi êm chân . tôi hài lòng về sản phẩm, giầy nhiều màu để khách tự chọn, giao hàng nhanh ",4,nan
"sản phẩm y hình, nhưng đúng tiền nào của nấy, phần xỏ giày không có khoen, tạm",4,nan
"không có ảnh chụp nên up tạm ảnh này! nhưng công nhận hàng đẹp, vừa với giá thành! mỗi tội cái dây trên ảnh là dây xanh nhưng lại gửi dây đen nên bớt 1 sao nhé! thích cái dây xanh hơn 😂 mua giày này được lắm nha",4,nan
chất lượng thì ok nhưng có vẻ nhỏ hơn tại mình đi thì hơi chật một chút,4,nan
"giày giống như hình ảnh shop đăng, nhẹ so với giá tiền khá hợp lý, nh ko có đệm bên trong nên lúc nhận nó hơi méo mó chút",4,nan
lần 2 mua hàng của shop và hài lòng.nhưng lần 2 k đẹp như mua lần 1.shop phục vụ nhiệt tình.,4,nan
"giay cũng dc vs mức giá này, nhưng hơi bị chat phần mũi và rộng phần gót chắc do gia công ko fc tốt",4,nan
sảm phẩm tốt y như hình. đong gói cẩn thân. giao hàng nhanh. a,4,nan
"hàng ổn,giao rất nhanh nhưng size giày hơi chật dùng đã đặt đúng size mình",4,nan
"sản phẩm phù hợp giá tiền, đế giày không giống trên hình shop nên đổi lại hình, giao hàng nhanh.",4,nan
"giày khá ổn so với giá, giao hàng nhanh, giày khá mới, mình không rành về nối dây giày cho lắm nên nối hơi xấu =)",4,nan
giày giống trong hình chỉ không hài lòng ở chỗ là lúc giao về thì giày có bị dính bụi,4,xưởng chuyên sỉ giày xin cảm ơn quý khách hàng đã tin tưởng và sử dụng sản phẩm của chúng tôi. chúc quý khách có những trải nghiệm tuyệt vời khi mua sắm trên shope!
êm chân . giá rẻ . hợp lý để đi lao động,4,nan
giày nhẹ êm nhưng fom ngoài nhìn hơi to. chả nhìn thấy sz ở đâu. cho 4* vì time giao hàng quá lâu tận 5 ngày ms nhận đc! ,4,nan
"đế khá êm, keo dán đẹp, tuy nhiên phần lỗ giày và gia công nhìn chán lắm. phù hợp với giá tiền, rẻ chán so với giày chợ",4,nan
 đóng gói sản phẩm rất đẹp và chắc chắn đáng đồng tiền thời gian giao hàng nhanh,4,nan
 đóng gói sản phẩm chắc chắn shop phục vụ khá tốt thời gian giao hàng nhanh,4,nan
"đóng gói k chắc lắm, giày mà chỉ để vào bọc r dán băng keo lại là xong!",4,nan
 chất lượng sản phẩm tốt shop phục vụ khá tốt thời gian giao hàng nhanh,4,nan
nhẹ đẹp êm tuy nhien cùng size mà 2 sọc đen và vàng lại to nhỏ khác nhau ,4,nan
"không giống với mô tả, giày khác với trong hình.",4,nan
hàng đẹp tuỳ ko bằng lần đầu đặt nhưng chất lượng vẫn ổn !,4,nan
"giày k có size,không biết shop giao đúng size không nữa",4,nan
giầy ngon.nhưng đóng gói chán.giao hàng chậm .tận 7 ngày ms lấy dk ,4,nan
đặt 4 đôi. nhưng có 1 đôi giao không giống mẫu mà shop vẫn giao. hic ! mong shop rút kinh nghiệm khoản này !,4,nan
"giao hàng lâu, hối shop mới giao. bù lại giày đẹp châc, mang êm chân",4,nan
 chất lượng sản phẩm tốt đóng gói sản phẩm chắc chắnx,4,nan
hàng cũng tốt phết,4,nan
giày cũng ổn nhưng đế không phải bằng cao su nên cho 4 sao thôi chưa đi chưa biết có nên k,4,nan
"tạm được, đế giày có vẻ không bền, nhưng ok vì giá rẻ",4,nan
giao nhanh giày đẹp chất liệu tốt gói hàng xấu giao sai màu ,4,nan
"giao hàng khá lâu, đóng gói sơ sơ không kĩ chất lượng sản phẩm thời gian dài mới biết",4,nan
nên đặt to hơn side thường phần đít giày nhô ra không đẹp lắp nó phẳng thì đẹp hơn,4,nan
được,4,nan
"chất giày nhẹ, mang khá êm chân nhưng phần đế hơi trơn, sợ mang lâu sẽ dễ trượt. nhưng với tầm giá này thì chất lượng ok.",4,nan
"giày giao khá tốt. chỉ có điều, đặt giày sọc màu bạc. giao màu trắng. còn lại thì chất lượng khá ok trong tầm giá 100k :)",4,nan
k có hộp. giày đẹp.,4,nan
"giày nhìn ở bên thì đáng 5sao, còn nhìn ở trên xuống thì 4 sao. thêm việc mình còn đợi shiper lúc mưa phùn > 4sao",4,nan
"giày có thể nói là khá hoàn thiện, chỉ có chi tiết ở những lỗ luồn dây khá sơ sài.",4,nan
2 bên hơi lệh nhau :(,4,nan
vừa vs giá tiền. ,4,nan
"hơi kém, nhưng mang đc, nhẹ giá rẻ nên ko đồi hỏi về chất lượng",4,nan
shop phụng vụ tốt mua 38 thì hơi nhỏ nên mới đặt 39 nhưng nua về thì lại hơi bự ,4,nan
 chất lượng sản phẩm rất kém thời gian giao hàng nhanh,4,nan
ok thank shop,4,xưởng chuyên sỉ giày xin cảm ơn quý khách hàng đã tin tưởng và sử dụng sản phẩm của chúng tôi. chúc quý khách có những trải nghiệm tuyệt vời khi mua sắm trên shope!
còn dính nhiều keo,4,nan
